ticker,company_name,price,chg_pct,net_score,bull,bear,verdict,bars,mode,Candle,Candle_label,Volume,Volume_label,SMA,SMA_label,Gaps,Gaps_label,Stoch,Stoch_label,CCI,CCI_label,RR,RR_label,sig_7,sig_7_label,sig_8,sig_8_label,fib_anchor,fib_swing_high,fib_swing_low,fib_direction,fib_entry,fib_entry_label,fib_stop,fib_stop_label,fib_t1,fib_t1_label,fib_t2,fib_t2_label,fib_t3,fib_t3_label,fib_rr_t1,fib_rr_t2,fib_rr_t3,fib_next_target,fib_next_label,fib_support_1,fib_resistance_1,fib_r_R 23p6,fib_r_R 38p2,fib_r_R 50p0,fib_r_R 61p8,fib_r_R 78p6,fib_e_E 100p0,fib_e_E 127p2,fib_e_E 138p2,fib_e_E 161p8,fib_e_E 200p0,fib_e_E 261p8
AIG,"American International Group, Inc.",75.32,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish harami,neutral,In line with trend,bear,Near 20-period SMA (below),neutral,Open gaps above and below,bull,%K above %D (bullish cross),bear,Bearish zone,bear,Below SMA (acting as resistance),bull,Outperforming SPY strongly (+3.5% 10-bar),neutral,Intraday only,session,75.94,72.15,bearish,73.6,R 38.2%,74.5,R 61.8%,72.15,E 100.0%,71.12,E 127.2%,69.8,E 161.8%,1.61,2.76,4.22,72.15,E 100.0%,75.13,,73.05,73.6,74.05,74.5,75.13,72.15,71.12,70.7,69.8,68.36,66.01
APD,"Air Products and Chemicals, Inc.",278.12,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish bar,neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,2 open gap(s) below (support),bull,Oversold,bear,Bearish zone,bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,287.6,274.37,bearish,279.42,R 38.2%,282.55,R 61.8%,274.37,E 100.0%,270.77,E 127.2%,266.19,E 161.8%,1.61,2.76,4.23,274.37,E 100.0%,277.49,279.42,277.49,279.42,280.99,282.55,284.77,274.37,270.77,269.32,266.19,261.14,252.96
ATO,Atmos Energy Corporation,168.23,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish engulfing,neutral,In line with trend,bear,Near 20-period SMA (below),bull,1 open gap(s) below (support),bull,Oversold,bear,Bearish zone,bear,Below SMA (acting as resistance),neutral,"Short-term bounce, weak medium-term RS",neutral,Intraday only,session,171.95,166.33,bearish,168.48,R 38.2%,169.8,R 61.8%,166.33,E 100.0%,164.8,E 127.2%,162.86,E 161.8%,1.63,2.79,4.26,166.33,E 100.0%,167.66,168.48,167.66,168.48,169.14,169.8,170.75,166.33,164.8,164.18,162.86,160.71,157.24
BR,"Broadridge Financial Solutions, Inc.",144.86,,-2,2,4,Moderately bearish,251,Daily,bear,Shooting star,neutral,Significantly below trend,bear,Near 20-period SMA (below),bear,1 open gap(s) above (resistance),bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,158.98,144.23,bearish,149.86,R 38.2%,153.35,R 61.8%,144.23,E 100.0%,140.22,E 127.2%,135.11,E 161.8%,1.61,2.76,4.23,144.23,E 100.0%,144.23,147.71,147.71,149.86,151.6,153.35,155.82,144.23,140.22,138.6,135.11,129.48,120.36
CCEP,Coca-Cola Europacific Partners PLC,97.69,,-2,2,4,Moderately bearish,251,Daily,bear,Stale green (3-bar exhaustion),neutral,In line with trend,bull,Near 20-period SMA (above),neutral,Open gaps above and below,bear,Overbought,bear,Overbought (> +100),bear,Rejection at prior resistance,bull,Outperforming SPY strongly (+8.1% 10-bar),neutral,Intraday only,session,98.88,89.42,bearish,93.03,R 38.2%,95.27,R 61.8%,89.42,E 100.0%,86.85,E 127.2%,83.57,E 161.8%,1.61,2.76,4.22,89.42,E 100.0%,96.86,,91.65,93.03,94.15,95.27,96.86,89.42,86.85,85.81,83.57,79.96,74.11
CCI,Crown Castle Inc.,92.04,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish bar,neutral,In line with trend,bull,Near 20-period SMA (above),bear,1 open gap(s) above (resistance),bear,%K below %D (bearish cross),bull,Bullish zone,bear,Rejection at prior resistance,neutral,In line with market,neutral,Intraday only,session,95.07,88.6,bearish,91.07,R 38.2%,92.6,R 61.8%,88.6,E 100.0%,86.84,E 127.2%,84.6,E 161.8%,1.61,2.76,4.23,88.6,E 100.0%,91.83,92.6,90.13,91.07,91.83,92.6,93.69,88.6,86.84,86.13,84.6,82.13,78.13
CHTR,"Charter Communications, Inc.",139.14,,-2,2,4,Moderately bearish,251,Daily,bull,Hammer,neutral,Significantly below trend,bear,Near 20-period SMA (below),bear,2 open gap(s) above (resistance),bull,%K above %D (bullish cross),bear,Bearish zone,bear,Break below prior support,neutral,"Short-term bounce, weak medium-term RS",neutral,Intraday only,session,142.77,126.7,bearish,132.84,R 38.2%,136.63,R 61.8%,126.7,E 100.0%,122.33,E 127.2%,116.77,E 161.8%,1.62,2.77,4.24,126.7,E 100.0%,136.63,139.33,130.49,132.84,134.74,136.63,139.33,126.7,122.33,120.56,116.77,110.63,100.7
COIN,"Coinbase Global, Inc.",160.43,,-2,2,4,Moderately bearish,251,Daily,bull,Bullish bar,neutral,In line with trend,bear,Wide divergence below SMA,bear,4 open gap(s) above (resistance),bull,%K above %D (bullish cross),bear,Bearish zone,bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,178.55,147.88,bearish,159.6,R 38.2%,166.83,R 61.8%,147.88,E 100.0%,139.54,E 127.2%,128.93,E 161.8%,1.62,2.77,4.24,147.88,E 100.0%,159.6,163.22,155.12,159.6,163.22,166.83,171.99,147.88,139.54,136.16,128.93,117.21,98.26
CTSH,Cognizant Technology Solutions Corporation,51.18,,-2,2,4,Moderately bearish,251,Daily,bull,Bullish bar,neutral,In line with trend,bear,Near 20-period SMA (below),neutral,Open gaps above and below,bull,Oversold,bear,Bearish zone · Zero-line cross ↓,bear,Below SMA (acting as resistance),bear,Underperforming SPY moderately (-2.7% 10-bar),neutral,Intraday only,session,55.9,49.67,bearish,52.05,R 38.2%,53.52,R 61.8%,49.67,E 100.0%,47.98,E 127.2%,45.82,E 161.8%,1.62,2.77,4.24,49.67,E 100.0%,51.14,52.05,51.14,52.05,52.78,53.52,54.57,49.67,47.98,47.29,45.82,43.44,39.59
EQT,EQT Corporation,51.2,,-2,3,5,Moderately bearish,251,Daily,bull,Stale red (3-bar reversal),bear,Above trend,bear,Wide divergence below SMA,bear,1 open gap(s) above (resistance),bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),bear,Underperforming SPY strongly (-5.3% 10-bar),neutral,Intraday only,session,55.72,51.09,bearish,52.86,R 38.2%,53.95,R 61.8%,51.09,E 100.0%,49.83,E 127.2%,48.23,E 161.8%,1.62,2.78,4.25,51.09,E 100.0%,51.09,52.18,52.18,52.86,53.41,53.95,54.73,51.09,49.83,49.32,48.23,46.46,43.6
FOX,Fox Corporation,61.36,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish bar,neutral,In line with trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,Overbought,bear,Overbought (> +100),bear,Rejection at prior resistance,bull,Outperforming SPY strongly (+5.8% 10-bar),neutral,Intraday only,session,61.92,57.24,bearish,59.02,R 38.2%,60.13,R 61.8%,57.24,E 100.0%,55.96,E 127.2%,54.34,E 161.8%,1.6,2.76,4.22,57.24,E 100.0%,60.92,,58.34,59.02,59.58,60.13,60.92,57.24,55.96,55.45,54.34,52.55,49.65
GEN,Gen Digital Inc.,23.94,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish bar,neutral,In line with trend,bear,Near 20-period SMA (below),bull,1 open gap(s) below (support),bull,Oversold,bear,Bearish zone,bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,27.55,23.83,bearish,25.25,R 38.2%,26.13,R 61.8%,23.83,E 100.0%,22.82,E 127.2%,21.54,E 161.8%,1.61,2.76,4.22,23.83,E 100.0%,23.83,24.71,24.71,25.25,25.69,26.13,26.75,23.83,22.82,22.42,21.54,20.12,17.82
HAL,Halliburton Company,39.76,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish bar,neutral,In line with trend,bear,Near 20-period SMA (below),bull,3 open gap(s) below (support),bull,%K above %D (bullish cross),bear,Bearish zone,bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,41.46,39.03,bearish,39.96,R 38.2%,40.53,R 61.8%,39.03,E 100.0%,38.37,E 127.2%,37.53,E 161.8%,1.63,2.79,4.26,39.03,E 100.0%,39.6,39.96,39.6,39.96,40.24,40.53,40.94,39.03,38.37,38.1,37.53,36.6,35.1
HCA,"HCA Healthcare, Inc.",378.51,,-2,2,4,Moderately bearish,251,Daily,bull,Bullish bar,neutral,In line with trend,bear,Near 20-period SMA (below),bear,2 open gap(s) above (resistance),bull,%K above %D (bullish cross),bear,Bearish zone,bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,380.71,356.89,bearish,365.99,R 38.2%,371.61,R 61.8%,356.89,E 100.0%,350.41,E 127.2%,342.17,E 161.8%,1.62,2.77,4.24,356.89,E 100.0%,375.61,,362.51,365.99,368.8,371.61,375.61,356.89,350.41,347.79,342.17,333.07,318.35
MO,"Altria Group, Inc.",71.41,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish engulfing,neutral,In line with trend,bear,Near 20-period SMA (below),bull,1 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,73.75,68.23,bearish,70.34,R 38.2%,71.64,R 61.8%,68.23,E 100.0%,66.73,E 127.2%,64.82,E 161.8%,1.62,2.78,4.25,68.23,E 100.0%,70.99,71.64,69.53,70.34,70.99,71.64,72.57,68.23,66.73,66.12,64.82,62.71,59.3
NDAQ,"Nasdaq, Inc.",86.74,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish bar,neutral,In line with trend,bear,Near 20-period SMA (below),bear,1 open gap(s) above (resistance),bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,92.07,85.6,bearish,88.07,R 38.2%,89.6,R 61.8%,85.6,E 100.0%,83.84,E 127.2%,81.61,E 161.8%,1.61,2.76,4.22,85.6,E 100.0%,85.6,87.13,87.13,88.07,88.84,89.6,90.69,85.6,83.84,83.13,81.61,79.13,75.14
NOW,"ServiceNow, Inc.",103.08,,-2,2,4,Moderately bearish,251,Daily,bull,Bullish bar,neutral,Significantly below trend,bear,Wide divergence below SMA,neutral,Open gaps above and below,bull,Oversold,bear,Bearish zone,bear,Rejection at prior resistance,bear,Underperforming SPY moderately (-3.0% 10-bar),neutral,Intraday only,session,132.74,101.33,bearish,113.33,R 38.2%,120.74,R 61.8%,101.33,E 100.0%,92.79,E 127.2%,81.92,E 161.8%,1.62,2.77,4.24,101.33,E 100.0%,101.33,108.74,108.74,113.33,117.04,120.74,126.02,101.33,92.79,89.33,81.92,69.92,50.51
NWS,News Corporation,30.13,,-2,2,4,Moderately bearish,251,Daily,bull,Stale red (3-bar reversal),neutral,In line with trend,bear,Near 20-period SMA (below),bear,2 open gap(s) above (resistance),bear,%K below %D (bearish cross) · Wide,bull,Bullish zone,bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,31.49,29.47,bearish,30.24,R 38.2%,30.72,R 61.8%,29.47,E 100.0%,28.92,E 127.2%,28.22,E 161.8%,1.6,2.75,4.21,29.47,E 100.0%,29.95,30.24,29.95,30.24,30.48,30.72,31.06,29.47,28.92,28.7,28.22,27.45,26.2
OXY,Occidental Petroleum Corporation,55.47,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish engulfing,bear,Above trend,bear,Near 20-period SMA (below),neutral,Open gaps above and below,bull,Oversold · Wide divergence,bull,Oversold (< -100),bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,60.22,55.35,bearish,57.21,R 38.2%,58.36,R 61.8%,55.35,E 100.0%,54.03,E 127.2%,52.35,E 161.8%,1.62,2.77,4.23,55.35,E 100.0%,55.35,56.5,56.5,57.21,57.79,58.36,59.18,55.35,54.03,53.49,52.35,50.49,47.48
PEP,"PepsiCo, Inc.",143.73,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish engulfing,neutral,In line with trend,bear,Near 20-period SMA (below),bull,2 open gap(s) below (support),bull,%K above %D (bullish cross),bear,Bearish zone,bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,145.45,139.26,bearish,141.62,R 38.2%,143.09,R 61.8%,139.26,E 100.0%,137.58,E 127.2%,135.43,E 161.8%,1.61,2.75,4.21,139.26,E 100.0%,143.09,144.13,140.72,141.62,142.35,143.09,144.13,139.26,137.58,136.9,135.43,133.07,129.24
PM,Philip Morris International Inc.,180.77,,-2,3,5,Moderately bearish,251,Daily,bear,Bearish engulfing,bear,Above trend,bear,Near 20-period SMA (below),bull,1 open gap(s) below (support),bull,%K above %D (bullish cross),bear,Bearish zone,bear,Below SMA (acting as resistance),bull,Outperforming SPY strongly (+3.5% 10-bar),neutral,Intraday only,session,184.91,170.0,bearish,175.7,R 38.2%,179.21,R 61.8%,170.0,E 100.0%,165.94,E 127.2%,160.79,E 161.8%,1.62,2.78,4.25,170.0,E 100.0%,179.21,181.72,173.52,175.7,177.46,179.21,181.72,170.0,165.94,164.3,160.79,155.09,145.88
PSX,Phillips 66,178.1,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish engulfing,neutral,In line with trend,bear,Near 20-period SMA (below),bull,4 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bear,Rejection at prior resistance,neutral,In line with market,neutral,Intraday only,session,188.0,176.96,bearish,181.18,R 38.2%,183.78,R 61.8%,176.96,E 100.0%,173.96,E 127.2%,170.14,E 161.8%,1.62,2.78,4.25,176.96,E 100.0%,176.96,179.57,179.57,181.18,182.48,183.78,185.64,176.96,173.96,172.74,170.14,165.92,159.1
SNPS,"Synopsys, Inc.",456.29,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish harami,neutral,In line with trend,bear,Wide divergence below SMA,neutral,No open gaps nearby,bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),bear,Underperforming SPY moderately (-2.8% 10-bar),neutral,Intraday only,session,508.72,445.0,bearish,469.34,R 38.2%,484.38,R 61.8%,445.0,E 100.0%,427.67,E 127.2%,405.62,E 161.8%,1.62,2.77,4.24,445.0,E 100.0%,445.0,460.04,460.04,469.34,476.86,484.38,495.08,445.0,427.67,420.66,405.62,381.28,341.9
STE,STERIS plc,207.22,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish bar,neutral,Significantly below trend,bear,Near 20-period SMA (below),bear,3 open gap(s) above (resistance),bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,215.97,204.39,bearish,208.81,R 38.2%,211.54,R 61.8%,204.39,E 100.0%,201.24,E 127.2%,197.24,E 161.8%,1.62,2.77,4.24,204.39,E 100.0%,207.12,208.81,207.12,208.81,210.18,211.54,213.49,204.39,201.24,199.97,197.24,192.81,185.66
TTWO,"Take-Two Interactive Software, Inc.",212.08,,-2,2,4,Moderately bearish,251,Daily,bear,Stale green (3-bar exhaustion),neutral,Significantly below trend,bear,Wide divergence below SMA,bull,1 open gap(s) below (support),bull,Oversold,bear,Bearish zone,bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,224.0,206.0,bearish,212.88,R 38.2%,217.12,R 61.8%,206.0,E 100.0%,201.1,E 127.2%,194.88,E 161.8%,1.62,2.78,4.25,206.0,E 100.0%,210.25,212.88,210.25,212.88,215.0,217.12,220.15,206.0,201.1,199.12,194.88,188.0,176.88
UHS,"Universal Health Services, Inc.",146.05,,-2,2,4,Moderately bearish,251,Daily,bull,Bullish bar,neutral,Significantly below trend,bear,Near 20-period SMA (below),bear,3 open gap(s) above (resistance),bull,%K above %D (bullish cross),bear,Bearish zone,bear,Below SMA (acting as resistance),neutral,"Short-term bounce, weak medium-term RS",neutral,Intraday only,session,148.68,140.08,bearish,143.37,R 38.2%,145.4,R 61.8%,140.08,E 100.0%,137.74,E 127.2%,134.76,E 161.8%,1.62,2.77,4.24,140.08,E 100.0%,145.4,146.84,142.11,143.37,144.38,145.4,146.84,140.08,137.74,136.79,134.76,131.48,126.16
ULTA,"Ulta Beauty, Inc.",476.42,,-2,2,4,Moderately bearish,251,Daily,bull,Bullish bar,neutral,Significantly below trend,bear,Near 20-period SMA (below),bear,2 open gap(s) above (resistance),bull,%K above %D (bullish cross),bear,Bearish zone,bear,Below SMA (acting as resistance),neutral,"Short-term bounce, weak medium-term RS",neutral,Intraday only,session,502.7,458.7,bearish,475.51,R 38.2%,485.89,R 61.8%,458.7,E 100.0%,446.73,E 127.2%,431.51,E 161.8%,1.62,2.77,4.24,458.7,E 100.0%,475.51,480.7,469.08,475.51,480.7,485.89,493.28,458.7,446.73,441.89,431.51,414.7,387.51
VRSN,"VeriSign, Inc.",279.57,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish bar,neutral,In line with trend,bear,Wide divergence below SMA,neutral,Open gaps above and below,bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),bear,Underperforming SPY strongly (-3.4% 10-bar),neutral,Intraday only,session,302.97,278.81,bearish,288.04,R 38.2%,293.74,R 61.8%,278.81,E 100.0%,272.24,E 127.2%,263.88,E 161.8%,1.62,2.77,4.24,278.81,E 100.0%,278.81,284.51,284.51,288.04,290.89,293.74,297.8,278.81,272.24,269.58,263.88,254.65,239.72
VTR,"Ventas, Inc.",83.89,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish bar,neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,1 open gap(s) below (support),bull,%K above %D (bullish cross),bear,Bearish zone,bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,85.21,78.08,bearish,80.8,R 38.2%,82.49,R 61.8%,78.08,E 100.0%,76.14,E 127.2%,73.67,E 161.8%,1.61,2.76,4.22,78.08,E 100.0%,83.68,,79.76,80.8,81.65,82.49,83.68,78.08,76.14,75.36,73.67,70.95,66.54
WFC,Wells Fargo & Company,82.4,,-2,2,4,Moderately bearish,251,Daily,bear,Bearish bar,neutral,Significantly below trend,bull,Wide divergence above SMA,neutral,Open gaps above and below,bear,Overbought,bear,Overbought (> +100),bear,Rejection at prior resistance,bull,Outperforming SPY strongly (+9.7% 10-bar),neutral,Intraday only,session,83.18,76.72,bearish,79.19,R 38.2%,80.71,R 61.8%,76.72,E 100.0%,74.96,E 127.2%,72.73,E 161.8%,1.63,2.78,4.25,76.72,E 100.0%,81.8,,78.24,79.19,79.95,80.71,81.8,76.72,74.96,74.25,72.73,70.26,66.27
ZS,"Zscaler, Inc.",126.11,,-2,2,4,Moderately bearish,251,Daily,bull,Bullish bar,neutral,Significantly below trend,bear,Wide divergence below SMA,bear,5 open gap(s) above (resistance),bull,Oversold,bear,Bearish zone,bear,Break below prior support,neutral,In line with market,neutral,Intraday only,session,151.04,119.9,bearish,131.8,R 38.2%,139.14,R 61.8%,119.9,E 100.0%,111.43,E 127.2%,100.66,E 161.8%,1.62,2.78,4.24,119.9,E 100.0%,119.9,127.25,127.25,131.8,135.47,139.14,144.38,119.9,111.43,108.0,100.66,88.76,69.52
ACN,Accenture plc,167.52,,-3,2,5,Moderately bearish,251,Daily,bear,Stale green (3-bar exhaustion),neutral,In line with trend,bear,Wide divergence below SMA,bear,2 open gap(s) above (resistance),bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),bear,Underperforming SPY strongly (-3.9% 10-bar),neutral,Intraday only,session,191.9,163.62,bearish,174.42,R 38.2%,181.1,R 61.8%,163.62,E 100.0%,155.93,E 127.2%,146.14,E 161.8%,1.62,2.77,4.23,163.62,E 100.0%,163.62,170.29,170.29,174.42,177.76,181.1,185.85,163.62,155.93,152.82,146.14,135.34,117.86
AJG,Arthur J. Gallagher & Co.,220.9,,-3,2,5,Moderately bearish,251,Daily,bear,Bearish bar,bear,Above trend,bull,Wide divergence above SMA,neutral,Open gaps above and below,bear,Overbought,bear,Overbought (> +100),bear,Rejection at prior resistance,bull,Outperforming SPY strongly (+11.6% 10-bar),neutral,Intraday only,session,225.34,199.03,bearish,209.08,R 38.2%,215.29,R 61.8%,199.03,E 100.0%,191.87,E 127.2%,182.77,E 161.8%,1.62,2.77,4.24,199.03,E 100.0%,219.71,,205.24,209.08,212.18,215.29,219.71,199.03,191.87,188.98,182.77,172.72,156.45
ALNY,"Alnylam Pharmaceuticals, Inc.",289.39,,-3,2,5,Moderately bearish,251,Daily,bear,Bearish bar,neutral,In line with trend,bear,Near 20-period SMA (below),bear,2 open gap(s) above (resistance),bear,%K below %D (bearish cross),bull,Oversold (< -100),bull,Bounce off prior support,bear,Underperforming SPY moderately (-2.9% 10-bar),neutral,Intraday only,session,310.53,283.1,bearish,293.58,R 38.2%,300.05,R 61.8%,283.1,E 100.0%,275.64,E 127.2%,266.15,E 161.8%,1.62,2.77,4.24,283.1,E 100.0%,283.1,289.57,289.57,293.58,296.82,300.05,304.66,283.1,275.64,272.62,266.15,255.67,238.72
APP,AppLovin Corporation,478.57,,-3,2,5,Moderately bearish,251,Daily,bull,Stale red (3-bar reversal),bear,Above trend,bear,Wide divergence below SMA,neutral,Open gaps above and below,bull,Oversold,bear,Bearish zone,bear,Below SMA (acting as resistance),bear,Underperforming SPY strongly (-18.0% 10-bar),neutral,Intraday only,session,617.0,472.0,bearish,527.39,R 38.2%,561.61,R 61.8%,472.0,E 100.0%,432.56,E 127.2%,382.39,E 161.8%,1.62,2.77,4.24,472.0,E 100.0%,472.0,506.22,506.22,527.39,544.5,561.61,585.97,472.0,432.56,416.61,382.39,327.0,237.39
CF,"CF Industries Holdings, Inc.",106.56,,-3,2,5,Moderately bearish,251,Daily,bear,Bearish engulfing,bear,Above trend,bear,Wide divergence below SMA,neutral,Open gaps above and below,bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),bear,Underperforming SPY strongly (-6.3% 10-bar),neutral,Intraday only,session,118.6,106.17,bearish,110.92,R 38.2%,113.85,R 61.8%,106.17,E 100.0%,102.79,E 127.2%,98.49,E 161.8%,1.62,2.77,4.24,106.17,E 100.0%,106.17,109.1,109.1,110.92,112.38,113.85,115.94,106.17,102.79,101.42,98.49,93.74,86.06
CVNA,Carvana Co.,67.82,,-3,1,4,Moderately bearish,251,Daily,bull,Bullish harami,neutral,In line with trend,bear,Near 20-period SMA (below),neutral,No open gaps nearby,bear,%K below %D (bearish cross),bear,Bearish zone,bear,Break below prior support,neutral,"Short-term bounce, weak medium-term RS",neutral,Intraday only,session,73.55,61.03,bearish,65.81,R 38.2%,68.77,R 61.8%,61.03,E 100.0%,57.62,E 127.2%,53.29,E 161.8%,1.61,2.77,4.23,61.03,E 100.0%,67.29,68.77,63.98,65.81,67.29,68.77,70.87,61.03,57.62,56.25,53.29,48.51,40.77
CVX,Chevron Corporation,185.82,,-3,2,5,Moderately bearish,251,Daily,bear,Bearish engulfing,neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,2 open gap(s) below (support),bear,%K below %D (bearish cross),bear,Bearish zone · Zero-line cross ↓,bear,Below SMA (acting as resistance),bull,Outperforming SPY strongly (+3.8% 10-bar),neutral,Intraday only,session,192.69,184.88,bearish,187.86,R 38.2%,189.71,R 61.8%,184.88,E 100.0%,182.76,E 127.2%,180.05,E 161.8%,1.61,2.76,4.22,184.88,E 100.0%,184.88,186.72,186.72,187.86,188.79,189.71,191.02,184.88,182.76,181.9,180.05,177.07,172.24
DOW,Dow Inc.,33.63,,-3,1,4,Moderately bearish,251,Daily,bear,Bearish bar,neutral,In line with trend,bear,Near 20-period SMA (below),neutral,Open gaps above and below,bull,%K above %D (bullish cross),bear,Bearish zone,bear,Below SMA (acting as resistance),neutral,In line with market,neutral,Intraday only,session,35.8,32.57,bearish,33.8,R 38.2%,34.57,R 61.8%,32.57,E 100.0%,31.69,E 127.2%,30.57,E 161.8%,1.6,2.74,4.19,32.57,E 100.0%,33.33,33.8,33.33,33.8,34.18,34.57,35.11,32.57,31.69,31.34,30.57,29.34,27.34
